age,new.cust,cust.relation,income,payroll,product
37,0,A,42895.77,1,none
45,0,I,152939.28,0,none
48,0,A,92786.97,1,pension
49,0,I,64507.44,0,none
31,0,A,107995.2,0,none
39,0,A,43325.43,0,none
26,0,I,575912.19,0,none
43,0,A,186859.44,0,none
25,0,I,131468.34,0,none
23,0,A,65606.58,0,none
34,0,I,71672.34,0,none
21,0,I,43332.15,0,none
32,0,A,219828.57,1,pension
56,0,I,76401.54,0,none
26,0,A,88558.14,0,none
39,0,A,138970.68,1,direct debit
22,0,A,104296.59,1,pension
55,0,I,126788.79,0,none
32,0,I,98765.88,0,none
32,1,A,112944.36,0,none
21,0,I,92271.12,0,none
23,0,I,107746.68,0,none
32,0,I,66062.58,1,none
60,0,A,58709.4,0,none
85,0,A,236211.75,0,none
32,0,I,45260.7,0,none
50,0,A,81233.13,1,pension
23,0,I,290893.71,0,none
47,0,I,413582.22,0,none
21,0,I,45415.38,0,none
58,0,I,166158,0,none
15,0,I,94407.84,0,none
55,0,A,86926.68,0,none
32,0,A,161105.46,1,none
30,0,I,173301.54,0,none
60,0,A,65238.39,1,none
21,0,I,51726.6,0,none
28,0,I,215252.28,0,none
42,0,A,203800.56,0,none
29,0,I,33136.83,0,none
58,0,A,192169.26,0,none
25,0,I,90537.69,0,none
47,0,A,110995.56,0,none
40,0,I,196694.88,0,none
72,0,A,217587.21,0,e-account
25,0,I,219708.57,0,none
51,1,A,97804.62,0,direct debit
25,0,I,187865.07,0,none
51,0,I,434515.47,0,none
38,0,I,94592.13,0,none
62,0,A,266865.18,0,direct debit
61,0,I,49150.59,0,none
39,0,A,51818.25,0,none
48,0,A,133397.34,0,direct debit
25,0,I,38207.01,0,none
59,0,I,68469.69,0,none
49,0,A,92385.51,1,direct debit
36,0,I,57983.46,0,none
53,0,A,299646.18,0,none
21,0,I,64345.29,0,none
26,0,I,256592.7,0,none
53,0,A,83585.1,1,e-account
42,0,I,124756.32,0,none
50,0,A,117184.05,1,direct debit
39,0,A,188013.24,0,none
54,0,I,83474.25,0,none
25,0,I,48595.2,0,none
78,0,A,271405.26,0,none
65,0,A,53455.86,1,direct debit
25,0,I,92188.86,0,none
22,0,I,102911.25,0,none
28,0,I,37618.26,0,none
32,0,I,39448.14,0,none
65,0,I,66809.64,0,none
39,0,A,94594.71,0,none
44,0,A,238449.18,0,none
21,0,I,49554.9,0,none
51,0,A,52910.01,0,none
64,0,A,78730.74,0,none
66,0,A,111784.98,0,direct debit
56,0,I,110677.77,0,none
55,0,A,130863.51,1,pension
44,0,A,82638.84,0,direct debit
37,0,A,145620.69,0,none
63,0,A,130473.66,0,direct debit
97,0,I,49673.13,0,none
36,0,A,259573.56,1,pension
43,0,I,49502.97,0,none
32,0,A,148316.97,1,pension
81,0,I,215634.09,0,none
21,0,A,109475.31,0,e-account
57,0,A,194920.08,0,direct debit
50,0,A,81981.81,0,none
57,0,A,194920.08,0,e-account
45,0,A,545246.85,1,pension
28,0,I,269408.1,0,none
37,0,I,135909.27,0,none
49,0,A,101120.91,0,none
38,0,A,109012.89,0,none
51,0,I,85059.84,0,none
60,0,A,203969.04,0,direct debit
44,0,A,130263.33,1,e-account
22,0,I,58287.09,0,none
22,0,I,206470.98,0,none
25,0,I,59511.18,0,none
45,0,A,83408.46,0,direct debit
33,0,A,16150.08,0,direct debit
43,0,A,51173.97,0,none
27,0,I,118005.57,0,none
45,0,I,35526.15,0,none
44,0,I,71265.66,0,none
21,0,A,92640.33,0,none
46,0,A,94068.18,0,none
41,0,A,94276.38,0,e-account
42,0,A,68318.79,0,none
37,0,I,345178.68,0,none
37,0,A,82786.83,0,none
24,0,I,58309.26,0,none
44,0,A,344277.48,0,e-account
68,0,A,245768.16,0,none
64,0,A,40103.25,0,none
52,0,A,130853.58,0,none
101,0,I,121397.91,0,none
22,0,I,150909.78,0,none
21,0,A,38716.35,0,none
38,0,A,32330.31,0,e-account
23,0,A,144239.73,0,none
44,0,A,144741.72,0,none
50,0,I,51336.54,0,none
53,0,A,174795.63,0,none
39,0,A,99881.94,1,direct debit
42,0,I,118898.28,0,none
53,0,I,133507.17,0,none
50,0,I,93201.78,0,none
38,0,I,101116.32,0,none
23,0,A,99167.01,0,none
21,0,I,69600.6,0,none
34,0,A,143690.88,0,none
54,0,A,124588.38,0,none
37,0,A,73588.23,0,none
46,0,A,110318.73,1,e-account
23,0,I,167364.57,0,none
45,0,A,118012.65,0,none
40,0,I,226920.18,0,none
58,0,I,97138.77,0,none
30,0,A,69593.67,1,e-account
20,1,I,72510.81,0,none
49,0,I,163532.76,0,none
58,0,A,178775.31,0,none
82,0,I,250492.77,0,none
38,0,I,77796,0,none
48,0,I,101168.91,0,none
57,0,A,170831.61,0,none
46,0,A,48244.26,1,direct debit
21,0,I,67198.14,0,none
34,0,I,80841.42,0,none
27,0,A,241957.05,1,pension
67,0,I,87052.68,0,none
27,0,I,87394.41,0,none
23,0,A,134003.49,1,direct debit
67,0,I,164519.07,0,none
21,0,I,76653.15,0,none
32,0,A,47944.95,0,direct debit
72,0,I,135976.68,0,none
22,0,I,60856.29,0,none
56,0,I,49745.13,0,none
31,0,A,61627.17,0,none
47,0,A,230051.01,0,none
23,0,A,60276.12,0,none
24,0,I,115722.69,0,none
21,0,A,106438.95,0,none
54,0,A,190317.12,0,none
25,0,I,88133.76,0,none
36,0,A,244112.58,0,direct debit
77,0,I,101131.47,0,none
45,0,I,117431.25,0,none
22,0,A,62098.11,0,none
43,0,A,79823.79,1,direct debit
105,0,A,228247.5,0,none
77,0,I,590329.98,0,none
22,0,A,57805.08,0,none
37,0,A,129102,1,none
47,0,I,65129.85,0,none
24,0,I,288728.19,0,none
29,0,A,67084.29,0,none
49,0,A,78013.86,1,direct debit
43,0,A,234731.37,1,direct debit
35,0,I,59389.2,0,none
50,0,A,168240.48,0,none
40,0,A,61412.19,1,direct debit
31,0,I,808654.44,0,none
79,0,I,133888.83,0,none
25,0,I,53355.24,0,none
62,0,A,111933.69,0,none
26,0,I,65650.11,0,none
38,0,A,79479.93,0,e-account
39,0,A,364695.15,0,none
30,0,A,76782.24,0,none
36,0,I,221408.01,0,none
22,0,I,99821.04,0,none
20,0,A,239563.08,0,e-account
34,0,A,127865.19,0,none
86,0,I,104423.19,0,none
22,0,I,183203.91,0,none
30,0,A,40695.9,0,direct debit
23,0,I,126905.94,0,none
37,0,I,35254.53,0,none
31,0,I,192469.8,0,none
22,0,I,224131.05,0,none
48,0,A,220835.07,0,none
21,0,I,77496.42,0,none
42,0,A,60145.41,0,none
42,0,A,116535.09,0,none
26,1,I,70304.43,0,none
22,0,I,91955.07,0,none
44,0,A,181489.77,0,e-account
43,0,A,67126.17,1,pension
23,0,I,75147.27,0,none
64,0,A,673395.9,0,direct debit
47,0,A,96033.21,0,none
64,0,A,160705.23,0,none
29,0,A,167091.78,0,e-account
42,0,A,292422.93,0,none
46,0,I,49290.57,0,none
29,0,A,178655.28,0,pension
28,0,A,199592.82,1,direct debit
47,0,A,312925.41,0,direct debit
34,0,I,274068.99,0,none
